,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
240380,10.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,14.0,3.0,No,0.0,0.99,0.97,0.0,No,No,No,Yes,No,No
1093936,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,No,0.0,0.24,0.28,0.0,Yes,No,No,Yes,No,No
1114476,51.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,No,0.0,0.92,0.92,0.0,No,No,No,Yes,No,No
1329481,45.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
386155,35.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.56,0.46,0.0,No,No,No,Yes,No,No
266956,10.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.58,0.58,0.0,Yes,No,No,Yes,No,No
177082,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
356499,11.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.88,0.91,0.0,No,No,No,Yes,No,No
1653194,12.0,2.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,2.0,0.0,No,0.0,1.0,0.99,0.0,Yes,No,No,Yes,No,No
398775,345.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,26.0,38.0,1.0,No,0.0,0.95,0.93,0.0,No,No,No,Yes,No,No
313194,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
749593,4.0,12.0,0.0,4.0,8.0,12.0,4.0,9.0,10.0,15.0,7.0,No,0.0,0.73,0.76,0.0,No,No,No,Yes,No,No
429181,207.0,8.0,4.0,0.0,0.0,0.0,8.0,25.0,61.0,92.0,3.0,No,0.0,0.84,0.86,0.0,Yes,No,Yes,Yes,No,No
1329979,159.0,8.0,4.0,150.0,300.0,300.0,37.0,98.0,201.0,327.0,59.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,No
1072216,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.68,0.66,0.0,No,No,No,Yes,No,No
1509371,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.23,0.31,0.0,No,No,No,Yes,No,No
1373051,0.0,2.0,0.0,5.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.37,0.34,0.0,Yes,No,No,Yes,No,No
1437123,41.0,2.0,0.0,0.0,0.0,11.0,0.0,9.0,20.0,28.0,0.0,No,0.0,0.73,0.7,0.0,No,No,No,Yes,No,No
193723,38.0,10.0,0.0,0.0,10.0,23.0,0.0,0.0,0.0,0.0,47.0,No,0.0,0.83,0.75,0.0,No,No,No,Yes,No,No
508655,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.8,0.83,0.0,No,No,No,Yes,No,No
366228,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.74,0.74,0.0,No,No,No,Yes,No,No
713642,11.0,8.0,0.0,10.0,22.0,22.0,1.0,4.0,17.0,27.0,0.0,No,0.0,0.99,0.91,0.0,No,No,No,Yes,No,No
622492,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,No,0.0,0.86,0.84,0.0,No,No,No,Yes,No,No
1112614,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,No
1355647,0.0,2.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,No
379881,51.0,8.0,0.0,0.0,0.0,0.0,2.0,12.0,22.0,29.0,4.0,No,0.0,0.83,0.86,0.0,No,No,No,Yes,No,No
1655064,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.94,0.83,0.0,No,No,No,Yes,No,No
1013707,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
649614,13.0,8.0,12.0,12.0,26.0,26.0,4.0,15.0,22.0,30.0,2.0,No,0.0,0.88,0.87,0.0,No,No,No,Yes,No,No
970494,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.78,0.0,No,No,No,Yes,No,No
1622035,121.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,13.0,No,0.0,0.53,0.54,0.0,No,No,Yes,Yes,No,No
1073611,62.0,8.0,3.0,0.0,0.0,0.0,3.0,12.0,32.0,44.0,2.0,No,0.0,0.78,0.72,0.0,No,No,Yes,Yes,No,No
1342289,33982.0,8.0,4530.0,0.0,0.0,0.0,300.0,2005.0,3731.0,5682.0,824.0,No,0.0,0.98,0.96,0.0,No,No,No,Yes,No,No
1050180,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1546268,931.0,8.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,33.0,0.0,No,0.0,0.9,0.92,0.0,No,No,No,Yes,No,No
725731,808.0,8.0,38.0,360.0,760.0,1160.0,219.0,674.0,1455.0,2197.0,237.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
401567,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.9,0.9,0.0,No,No,No,Yes,No,No
29042,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1469911,35.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,No,0.0,0.87,0.7,0.0,No,No,No,Yes,No,No
906263,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.94,0.79,0.0,Yes,No,No,Yes,No,No
278112,30.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,8.0,0.0,No,0.0,0.91,0.81,0.0,No,No,No,Yes,No,No
461557,70.0,9.0,0.0,0.0,100.0,100.0,4.0,31.0,55.0,55.0,6.0,No,0.0,0.86,0.86,0.0,No,No,No,Yes,No,No
672304,235.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
716527,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.8,0.83,0.0,No,No,No,Yes,No,No
658853,3.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
1128872,20.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
222675,4.0,2.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.46,0.35,0.0,Yes,No,No,Yes,No,No
339396,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.42,0.36,0.0,No,No,No,Yes,No,No
381158,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.46,0.61,0.0,No,No,No,Yes,No,No
692353,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.92,0.92,0.0,Yes,No,No,Yes,No,No
973393,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
381807,29.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1502924,68.0,52.0,0.0,0.0,0.0,0.0,2.0,9.0,20.0,31.0,2.0,No,0.0,0.91,0.95,0.0,Yes,No,Yes,Yes,No,No
78853,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,No,0.0,0.5,0.25,0.0,Yes,No,No,Yes,No,No
1081640,5.0,2.0,2.0,7.0,10.0,10.0,2.0,5.0,5.0,5.0,0.0,No,0.0,0.37,0.4,0.0,Yes,No,No,Yes,No,No
773942,3.0,2.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.9,0.95,0.0,Yes,No,No,Yes,No,No
512823,43.0,2.0,0.0,92.0,192.0,292.0,25.0,60.0,99.0,116.0,7.0,No,0.0,0.99,0.9,0.0,Yes,No,No,Yes,No,No
313340,23.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,6.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
953607,3.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,No,0.0,0.95,0.79,0.0,No,No,No,Yes,No,No
534986,1.0,8.0,8.0,71.0,115.0,159.0,14.0,39.0,69.0,99.0,0.0,No,0.0,0.43,0.46,0.0,No,No,No,Yes,No,No
511632,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
426508,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.38,0.4,0.0,No,No,No,Yes,No,No
1535256,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.5,0.52,0.0,No,No,Yes,Yes,No,No
635707,5.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.51,0.47,0.0,Yes,No,Yes,Yes,No,No
116665,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,No,0.0,0.1,0.13,0.0,No,No,No,Yes,No,No
1509666,8.0,8.0,0.0,1.0,2.0,5.0,1.0,1.0,4.0,8.0,5.0,No,0.0,0.93,0.89,0.0,No,No,No,Yes,No,No
1622012,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,No,0.0,0.82,0.81,0.0,No,No,No,Yes,No,No
853189,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.77,0.73,0.0,No,No,Yes,Yes,No,No
993507,0.0,8.0,0.0,30.0,30.0,30.0,0.0,0.0,1.0,1.0,2.0,No,30.0,0.88,0.91,0.0,No,No,Yes,Yes,No,No
1001017,101.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,No,No,No
729107,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.7,0.66,0.0,No,No,Yes,Yes,No,No
1033243,4725.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.59,0.78,0.0,Yes,No,No,No,No,No
1611436,39.0,8.0,0.0,0.0,10.0,20.0,2.0,6.0,18.0,42.0,5.0,No,0.0,0.98,0.97,0.0,No,No,Yes,Yes,No,No
1220216,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.1,0.13,0.0,Yes,No,No,Yes,No,No
751912,2.0,8.0,0.0,16.0,22.0,28.0,3.0,19.0,26.0,33.0,0.0,No,0.0,0.95,0.79,0.0,No,No,Yes,Yes,No,No
507189,3.0,12.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,No,0.0,0.78,0.78,0.0,No,No,No,Yes,No,No
1018547,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.68,0.66,0.0,No,No,No,Yes,No,No
1317300,5.0,8.0,5.0,3.0,4.0,6.0,0.0,1.0,3.0,7.0,0.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,No
174159,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.91,0.0,No,No,Yes,Yes,No,No
1270750,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.7,0.66,0.0,No,No,No,Yes,No,No
924297,1804.0,2.0,1784.0,5163.0,9891.0,15182.0,1881.0,6140.0,10870.0,15023.0,1090.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
646300,170.0,8.0,12.0,96.0,216.0,336.0,31.0,105.0,226.0,368.0,64.0,No,0.0,0.92,0.84,0.0,No,No,Yes,Yes,No,No
1008858,124.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,12.0,17.0,2.0,No,0.0,0.47,0.72,0.0,No,No,No,Yes,No,No
440865,3827.0,8.0,4.0,0.0,0.0,0.0,18.0,55.0,104.0,174.0,29.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,No
1472897,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.85,0.82,0.0,No,No,No,Yes,No,No
508873,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
1111372,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,Yes,Yes,No,No
1414413,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
1347768,2603.0,8.0,384.0,0.0,0.0,0.0,87.0,736.0,971.0,1581.0,98.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
1589912,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.48,0.48,0.0,Yes,No,No,Yes,No,No
230434,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.79,0.0,Yes,No,No,Yes,No,No
309910,4.0,2.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.51,0.47,0.0,Yes,No,No,Yes,No,No
93341,69.0,2.0,6.0,72.0,126.0,216.0,22.0,62.0,128.0,208.0,29.0,No,0.0,0.95,0.97,0.0,No,No,No,Yes,No,No
1046800,22.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,7.0,2.0,No,0.0,0.84,0.88,0.0,Yes,No,No,Yes,No,No
857450,43.0,8.0,0.0,10.0,20.0,40.0,4.0,14.0,24.0,38.0,14.0,No,0.0,0.8,0.8,0.0,No,No,No,Yes,No,No
575326,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
73693,8.0,12.0,0.0,7.0,8.0,12.0,1.0,2.0,12.0,25.0,4.0,No,0.0,0.69,0.68,0.0,No,No,No,Yes,No,No
1610605,152.0,4.0,125.0,325.0,525.0,725.0,78.0,168.0,201.0,226.0,18.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1583420,165.0,8.0,2.0,160.0,256.0,352.0,48.0,160.0,284.0,506.0,64.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,No
16412,36.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,17.0,17.0,2.0,No,0.0,1.0,0.99,0.0,Yes,No,No,Yes,No,No
885201,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,No,0.0,0.99,0.99,0.0,Yes,No,No,Yes,No,No
382333,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.17,0.33,0.0,No,No,No,Yes,No,No
1449279,57.0,12.0,0.0,0.0,0.0,0.0,5.0,15.0,27.0,39.0,0.0,No,0.0,-99.0,0.37,0.0,No,No,No,Yes,No,No
673421,73.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.5,0.34,0.0,No,No,No,Yes,No,No
159003,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,No
1119187,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.91,0.9,0.0,No,No,No,Yes,No,No
723599,372.0,8.0,0.0,0.0,0.0,200.0,21.0,92.0,202.0,348.0,42.0,No,0.0,0.99,0.96,0.0,No,No,No,Yes,No,No
1377564,19.0,8.0,0.0,32.0,66.0,66.0,5.0,12.0,38.0,54.0,10.0,No,0.0,0.99,0.97,0.0,No,No,No,Yes,No,No
940908,26.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,9.0,0.0,No,0.0,0.88,0.95,0.0,No,No,No,Yes,No,No
1245583,100.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,No,0.0,0.68,0.75,0.0,Yes,No,No,Yes,No,No
1032911,4.0,2.0,0.0,4.0,6.0,8.0,2.0,8.0,23.0,34.0,0.0,No,0.0,0.23,0.26,0.0,No,No,Yes,Yes,No,No
1174422,65.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,1.0,No,0.0,0.99,0.99,0.0,Yes,No,No,Yes,No,No
353258,103.0,8.0,0.0,0.0,0.0,0.0,12.0,44.0,121.0,190.0,27.0,No,0.0,0.9,0.9,0.0,No,No,No,Yes,No,No
1433978,411.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
1397929,1386.0,8.0,931.0,1032.0,2088.0,2760.0,579.0,1453.0,3034.0,4601.0,421.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
172168,160.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,13.0,0.0,No,0.0,0.81,0.9,0.0,No,No,No,Yes,No,No
922908,149.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,No,0.0,0.87,0.92,0.0,No,No,No,Yes,No,No
885440,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.48,0.48,0.0,Yes,No,No,Yes,No,No
1359959,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.96,0.0,No,No,No,Yes,No,No
416886,423.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.61,0.57,0.0,No,No,No,Yes,No,No
564540,27.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,0.0,No,0.0,0.43,0.46,0.0,No,No,No,Yes,No,No
79710,2.0,2.0,0.0,21.0,50.0,78.0,10.0,29.0,62.0,90.0,0.0,No,0.0,0.8,0.88,0.0,No,No,No,Yes,No,No
265445,98.0,9.0,1.0,40.0,120.0,200.0,21.0,67.0,155.0,242.0,20.0,No,0.0,0.95,0.89,0.0,No,No,No,Yes,No,No
403149,0.0,2.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.74,0.0,Yes,No,Yes,Yes,No,No
290882,2.0,8.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,No,0.0,0.8,0.82,0.0,No,No,No,Yes,No,No
851719,320.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,1.0,0.93,0.0,Yes,No,No,Yes,No,No
324857,0.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.99,0.0,Yes,No,Yes,Yes,No,No
1509302,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.37,0.34,0.0,No,No,No,Yes,No,No
1302163,128.0,8.0,36.0,228.0,348.0,516.0,42.0,148.0,331.0,484.0,66.0,No,0.0,0.85,0.84,0.0,No,No,No,Yes,No,No
1109994,10.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.58,0.58,0.0,Yes,No,Yes,Yes,No,No
1254889,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.94,0.83,0.0,Yes,No,No,Yes,No,No
14242,21.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.96,0.94,0.0,No,No,No,Yes,No,No
1062322,54.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.99,0.96,0.0,No,No,No,Yes,No,No
490744,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1293664,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.31,0.4,0.0,No,No,No,Yes,No,No
187083,2047.0,3.0,18.0,0.0,0.0,154.0,270.0,702.0,1673.0,3761.0,222.0,No,0.0,1.0,0.99,0.0,No,No,Yes,Yes,No,No
878022,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.86,0.69,0.0,No,No,Yes,Yes,No,No
1194202,0.0,5.0,0.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,Yes,No,No,Yes,No,No
889637,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.4,0.39,0.0,Yes,No,Yes,Yes,No,No
438020,133.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,12.0,10.0,No,0.0,0.74,0.74,0.0,No,No,No,Yes,No,No
1587479,2.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,No,0.0,0.08,0.26,0.0,No,No,No,Yes,No,No
1434370,1.0,3.0,0.0,3.0,4.0,6.0,0.0,3.0,4.0,4.0,0.0,No,0.0,0.99,0.99,0.0,No,No,Yes,Yes,No,No
202094,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.99,0.9,0.0,Yes,No,No,Yes,No,No
1211570,849.0,10.0,26.0,370.0,870.0,1225.0,95.0,355.0,849.0,1716.0,154.0,No,0.0,0.76,0.84,0.0,No,No,No,Yes,No,No
230077,104.0,2.0,27.0,124.0,279.0,403.0,51.0,125.0,204.0,340.0,43.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
181231,13.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.63,0.63,0.0,Yes,No,No,Yes,No,No
343188,0.0,9.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.68,0.66,0.0,Yes,No,No,Yes,No,No
1238135,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
651608,113.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
54521,117.0,,0.0,0.0,0.0,0.0,1.0,7.0,13.0,30.0,2.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,No,No,No
1666019,26.0,4.0,0.0,30.0,46.0,62.0,21.0,41.0,68.0,93.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
342654,191.0,8.0,1.0,0.0,0.0,0.0,4.0,7.0,14.0,29.0,6.0,No,0.0,0.7,0.64,0.0,No,No,No,Yes,No,No
824108,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.7,0.66,0.0,No,No,Yes,Yes,No,No
352054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,No
1554081,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
338070,3.0,8.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,7.0,0.0,No,0.0,0.85,0.78,0.0,No,No,No,Yes,No,No
653709,13.0,8.0,13.0,125.0,224.0,325.0,30.0,86.0,171.0,248.0,39.0,No,9.0,0.46,0.45,0.0,No,No,No,Yes,No,No
1327375,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
761999,8.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,No,0.0,0.41,0.46,0.0,Yes,No,No,Yes,No,No
1002847,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.78,0.78,0.0,No,No,No,Yes,No,No
1477415,22.0,2.0,0.0,0.0,9.0,18.0,4.0,7.0,17.0,32.0,0.0,No,0.0,0.66,0.66,0.0,Yes,No,No,Yes,No,No
1010476,12.0,8.0,0.0,0.0,0.0,0.0,2.0,7.0,13.0,23.0,4.0,No,0.0,0.99,0.99,0.0,Yes,No,No,Yes,No,No
1197306,100.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.56,0.46,0.0,No,No,Yes,Yes,No,No
921680,20.0,2.0,0.0,0.0,0.0,7.0,3.0,8.0,14.0,19.0,0.0,No,0.0,0.83,0.66,0.0,No,No,No,Yes,No,No
1489943,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.96,0.97,0.0,No,No,Yes,Yes,No,No
1386281,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.81,0.0,No,No,No,Yes,No,No
1608374,275.0,12.0,163.0,0.0,320.0,320.0,29.0,130.0,326.0,479.0,46.0,No,0.0,0.34,0.42,0.0,No,No,No,Yes,No,No
778894,104.0,8.0,5.0,0.0,63.0,126.0,20.0,61.0,126.0,169.0,24.0,No,0.0,0.41,0.46,0.0,No,No,Yes,Yes,No,No
552900,18.0,8.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.51,0.53,0.0,Yes,No,No,Yes,No,No
368800,222.0,,0.0,0.0,0.0,0.0,0.0,8.0,14.0,20.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1526893,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.57,0.68,0.0,No,No,No,Yes,No,No
1357280,69.0,2.0,0.0,0.0,0.0,5.0,8.0,15.0,29.0,36.0,4.0,No,0.0,0.99,0.99,0.0,Yes,No,No,Yes,No,No
